0, 0
0.0864077, 0.00746629
0.172815, 0.0298651
0.259223, 0.0671966
0.345631, 0.119461
0.432038, 0.186657
0.518446, 0.268786
0.604854, 0.365848
0.691261, 0.477842
0.777669, 0.604769
0.864077, 0.746629
0.950484, 0.903421
0.942852, 0.88897
0.935219, 0.874635
0.927587, 0.860417
0.919954, 0.846315
0.912321, 0.83233
0.904689, 0.818462
0.897056, 0.80471
0.889424, 0.791075
0.881791, 0.777556
0.874159, 0.764153
0.866526, 0.750867
0.855933, 0.732621
0.845339, 0.714599
0.834746, 0.696801
0.824153, 0.679228
0.81356, 0.661879
0.802966, 0.644755
0.792373, 0.627855
0.78178, 0.61118
0.771187, 0.594729
0.760593, 0.578502
0.75, 0.5625
0.737387, 0.54374
0.724775, 0.525298
0.712162, 0.507175
0.699549, 0.489369
0.686937, 0.471882
0.674324, 0.454713
0.661711, 0.437862
0.649099, 0.421329
0.636486, 0.405114
0.623873, 0.389218
0.61126, 0.373639
0.597749, 0.357304
0.584238, 0.341334
0.570726, 0.325728
0.557215, 0.310488
0.543703, 0.295613
0.530192, 0.281104
0.516681, 0.266959
0.503169, 0.253179
0.489658, 0.239765
0.476146, 0.226715
0.462635, 0.214031
0.449425, 0.201983
0.436216, 0.190284
0.423006, 0.178934
0.409797, 0.167933
0.396587, 0.157281
0.383377, 0.146978
0.370168, 0.137024
0.356958, 0.127419
0.343749, 0.118163
0.330539, 0.109256
0.317329, 0.100698
0.305595, 0.0933886
0.293861, 0.0863545
0.282127, 0.0795959
0.270393, 0.0731126
0.258659, 0.0669046
0.246925, 0.0609721
0.235191, 0.0553149
0.223457, 0.0499331
0.211723, 0.0448267
0.199989, 0.0399957
0.188255, 0.03544
0.179039, 0.032055
0.169823, 0.02884
0.160608, 0.0257948
0.151392, 0.0229194
0.142176, 0.020214
0.13296, 0.0176783
0.123744, 0.0153126
0.114528, 0.0131167
0.105312, 0.0110907
0.0960965, 0.00923453
0.0868806, 0.00754824
0.169891, 0.0288631
0.252902, 0.0639596
0.335913, 0.112838
0.418924, 0.175497
0.501935, 0.251939
0.584946, 0.342162
0.667957, 0.446166
0.750967, 0.563952
0.833978, 0.69552
0.916989, 0.840869
1, 1
