-1, 0.675613
-0.986014, 0.676681
-0.972028, 0.677792
-0.958042, 0.678949
-0.944056, 0.680155
-0.93007, 0.681412
-0.916084, 0.682723
-0.902098, 0.684091
-0.888112, 0.685519
-0.874126, 0.687011
-0.86014, 0.688571
-0.846154, 0.690202
-0.832168, 0.691909
-0.818182, 0.693696
-0.804196, 0.695569
-0.79021, 0.697533
-0.776224, 0.699593
-0.762238, 0.701756
-0.748252, 0.704028
-0.734266, 0.706416
-0.72028, 0.708929
-0.706294, 0.711573
-0.692308, 0.714359
-0.678322, 0.717296
-0.664336, 0.720394
-0.65035, 0.723664
-0.636364, 0.727119
-0.622378, 0.730772
-0.608392, 0.734637
-0.594406, 0.738728
-0.58042, 0.743063
-0.566434, 0.74766
-0.552448, 0.752537
-0.538462, 0.757715
-0.524476, 0.763217
-0.51049, 0.769066
-0.496503, 0.775288
-0.482517, 0.781911
-0.468531, 0.788964
-0.454545, 0.796477
-0.440559, 0.804485
-0.426573, 0.81302
-0.412587, 0.822121
-0.398601, 0.831824
-0.384615, 0.842167
-0.370629, 0.85319
-0.356643, 0.86493
-0.342657, 0.877426
-0.328671, 0.890711
-0.314685, 0.904818
-0.300699, 0.91977
-0.286713, 0.935586
-0.272727, 0.952272
-0.258741, 0.969821
-0.244755, 0.98821
-0.230769, 1.0074
-0.216783, 1.02731
-0.202797, 1.04785
-0.188811, 1.0689
-0.174825, 1.09029
-0.160839, 1.11181
-0.146853, 1.13324
-0.132867, 1.15429
-0.118881, 1.17467
-0.104895, 1.19403
-0.0909091, 1.21203
-0.0769231, 1.22831
-0.0629371, 1.24252
-0.048951, 1.25433
-0.034965, 1.26347
-0.020979, 1.26969
-0.00699301, 1.27284
0.00699301, 1.27284
0.020979, 1.26969
0.034965, 1.26347
0.048951, 1.25433
0.0629371, 1.24252
0.0769231, 1.22831
0.0909091, 1.21203
0.104895, 1.19403
0.118881, 1.17467
0.132867, 1.15429
0.146853, 1.13324
0.160839, 1.11181
0.174825, 1.09029
0.188811, 1.0689
0.202797, 1.04785
0.216783, 1.02731
0.230769, 1.0074
0.244755, 0.98821
0.258741, 0.969821
0.272727, 0.952272
0.286713, 0.935586
0.300699, 0.91977
0.314685, 0.904818
0.328671, 0.890711
0.342657, 0.877426
0.356643, 0.86493
0.370629, 0.85319
0.384615, 0.842167
0.398601, 0.831824
0.412587, 0.822121
0.426573, 0.81302
0.440559, 0.804485
0.454545, 0.796477
0.468531, 0.788964
0.482517, 0.781911
0.496503, 0.775288
0.51049, 0.769066
0.524476, 0.763217
0.538462, 0.757715
0.552448, 0.752537
0.566434, 0.74766
0.58042, 0.743063
0.594406, 0.738728
0.608392, 0.734637
0.622378, 0.730772
0.636364, 0.727119
0.65035, 0.723664
0.664336, 0.720394
0.678322, 0.717296
0.692308, 0.714359
0.706294, 0.711573
0.72028, 0.708929
0.734266, 0.706416
0.748252, 0.704028
0.762238, 0.701756
0.776224, 0.699593
0.79021, 0.697533
0.804196, 0.695569
0.818182, 0.693696
0.832168, 0.691909
0.846154, 0.690202
0.86014, 0.688571
0.874126, 0.687011
0.888112, 0.685519
0.902098, 0.684091
0.916084, 0.682723
0.93007, 0.681412
0.944056, 0.680155
0.958042, 0.678949
0.972028, 0.677792
0.986014, 0.676681
1, 0.675613
