-1, 0.5
-0.954545, 0.523243
-0.909091, 0.547511
-0.863636, 0.572781
-0.818182, 0.59901
-0.772727, 0.626132
-0.727273, 0.654054
-0.681818, 0.682652
-0.636364, 0.711765
-0.590909, 0.741194
-0.545455, 0.770701
-0.5, 0.8
-0.454545, 0.828767
-0.409091, 0.856637
-0.363636, 0.883212
-0.318182, 0.908068
-0.272727, 0.930769
-0.227273, 0.950884
-0.181818, 0.968
-0.136364, 0.981744
-0.0909091, 0.991803
-0.0454545, 0.997938
0, 1
0.0454545, 0.997938
0.0909091, 0.991803
0.136364, 0.981744
0.181818, 0.968
0.227273, 0.950884
0.272727, 0.930769
0.318182, 0.908068
0.363636, 0.883212
0.409091, 0.856637
0.454545, 0.828767
0.5, 0.8
0.545455, 0.770701
0.590909, 0.741194
0.636364, 0.711765
0.681818, 0.682652
0.727273, 0.654054
0.772727, 0.626132
0.818182, 0.59901
0.863636, 0.572781
0.909091, 0.547511
0.954545, 0.523243
1, 0.5
